name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
At My Worst,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921
Who (feat. BTS),0.632,0.345,11,-8,0,0.0349,0.551,0,0.104,0.0818,141.641
Die A Happy Man,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39E-06,0.116,0.4,166.052
Boogie Wonderland,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715
There She Go (feat. Lil Uzi Vert),0.725,0.716,9,-5.448,1,0.0349,0.00945,0,0.119,0.904,150.074
To Build A Home,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658
Come Back to Earth,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507
Volta Comigo BB,0.567,0.758,1,-8.868,0,0.0349,0.0739,3.80E-05,0.0569,0.95,163.971
Black Catcher,0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05E-06,0.16,0.665,100.04
Darte un Beso,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962
Every Breath You Take,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401
Wild World,0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853
Dancing in the Moonlight,0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.347,0.867,119.397
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",0.772,0.371,5,-5.743,0,0.0348,0.744,0,0.167,0.684,96.574
Want It Again,0.489,0.515,9,-9.14,1,0.0348,0.662,3.84E-05,0.115,0.37,91.25
Ya Acabo,0.673,0.326,0,-7.481,1,0.0348,0.696,3.73E-06,0.103,0.672,133.309
優しい彗星,0.715,0.722,5,-4.62,1,0.0348,0.197,0,0.114,0.522,89.995
Bluebird,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75E-06,0.124,0.613,81.984
Here Comes The Sun - Remastered 2009,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171
Steal My Girl,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217
i wanna be your girlfriend,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882
The Bones,0.612,0.57,11,-6.642,0,0.0347,0.278,0,0.0963,0.334,77.002
One Man Band,0.706,0.358,6,-8.331,1,0.0347,0.677,0,0.107,0.478,75.991
Courage to Change,0.307,0.606,11,-5.567,0,0.0347,0.0927,0,0.357,0.11,78.828
I'm On Fire,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591
Benz Truck (гелик),0.602,0.762,2,-6.149,0,0.0347,0.0498,0.00819,0.121,0.112,92.02
I'm Still,0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948
Conversations in the Dark - John Legend vs. David Guetta,0.572,0.742,8,-4.589,0,0.0347,0.245,0,0.108,0.376,127.19
If You Love Her,0.286,0.445,6,-8.087,1,0.0347,0.355,0,0.114,0.278,50.827
Call Me,0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669
Sunshine Of Your Love,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61E-05,0.121,0.734,115.099
In Your Eyes,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.10E-05,0.0736,0.717,100.021
Summer,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949
Midnight Sky,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110
Best Day Of My Life,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012
You Belong With Me (Taylor’s Version),0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033
Meia Noite (Você tem meu Whatsapp),0.709,0.816,11,-4.787,0,0.0346,0.685,0,0.146,0.921,150.06
Meia Noite (Você tem meu Whatsapp),0.709,0.816,11,-4.787,0,0.0346,0.685,0,0.146,0.921,150.06
Espetinho - Ao Vivo,0.827,0.926,0,-1.633,1,0.0346,0.23,3.04E-06,0.158,0.949,135.97
We Are The Champions - Remastered 2011,0.268,0.459,10,-6.94,1,0.0346,0.378,0,0.118,0.175,64.177
Eye of the Tiger,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965
Palabra de Hombre,0.575,0.374,8,-2.707,1,0.0346,0.535,0,0.178,0.563,79.123
She's Always a Woman,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131
Anyone,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13E-06,0.113,0.584,115.884
Anyone,0.685,0.521,2,-8.285,1,0.0345,0.185,3.59E-06,0.111,0.578,115.885
California Dreamin' - Single Version,0.552,0.608,1,-9.786,0,0.0345,0.352,0,0.0533,0.637,112.367
Me And My Broken Heart,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084
Midnight Sky,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976
dirty laundry,0.766,0.64,0,-8.899,1,0.0345,0.051,0,0.237,0.67,100.044
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",0.39,0.649,2,-5.163,1,0.0345,0.172,0,0.216,0.144,121.16
Adiós,0.41,0.342,0,-6.591,1,0.0345,0.633,0,0.109,0.217,144.783
Good Vibrations - Remastered,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449
Moon (And It Went Like),0.662,0.657,7,-10.002,1,0.0345,0.288,0.856,0.102,0.0584,117.986
Tick Tock (feat. 24kGoldn),0.779,0.705,0,-3.895,1,0.0344,0.369,7.91E-06,0.124,0.946,101.022
Don't Go Breaking My Heart,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87E-06,0.0604,0.777,131.459
Duele,0.505,0.421,4,-8.095,0,0.0344,0.319,0,0.291,0.609,88.455
Breezeblocks,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071
Something Stupid (feat. AWA),0.705,0.864,0,-5.13,0,0.0344,0.276,0.00037,0.0872,0.626,120.012
Crocodile Rock,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51E-05,0.0591,0.968,149.91
La Media Vuelta,0.631,0.683,7,-8.788,1,0.0344,0.291,0,0.0994,0.708,97.959
Be My Mistake,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923
Flashdance...What a Feeling - Radio Edit,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21E-06,0.09,0.399,122.491
One Call Away,0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024
Love Is Gone,0.452,0.465,4,-10.006,0,0.0344,0.0589,0.000524,0.095,0.0832,149.586
Stayin Alive,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564
Levels - Radio Edit,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04
Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023
Every Little Thing She Does Is Magic,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909
Alone,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99
Texas Sun,0.635,0.631,7,-10.007,1,0.0343,0.0378,0.138,0.0997,0.619,111.563
Vienna,0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936
Every Breath You Take,0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394
(What A) Wonderful World,0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518
Lips Of An Angel,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08E-06,0.203,0.251,129.084
All We Got (feat. KIDDO) - Ofenbach Remix,0.803,0.796,6,-5.077,0,0.0343,0.0522,2.69E-05,0.25,0.549,114.95
The Sweet Escape,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961
I'm Missing You,0.35,0.337,6,-10.527,1,0.0343,0.568,0,0.0801,0.196,64.46
Up Around The Bend,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318
Wrecking Ball,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964
You Say,0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873
Vivir Mi Vida,0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018
"Oh, Pretty Woman",0.619,0.603,9,-9.481,1,0.0342,0.715,0,0.0721,0.958,127.432
Blackbird - Remastered 2009,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41E-05,0.0573,0.372,93.699
Killing Me Softly With His Song,0.476,0.381,5,-10.238,0,0.0342,0.727,0,0.0614,0.33,121.948
Gravity,0.764,0.326,7,-9.883,1,0.0342,0.731,0.0013,0.24,0.237,123.98
Speechless (Full),0.474,0.489,6,-7.625,0,0.0342,0.467,0,0.119,0.23,124.844
Plus Jamais (feat. Stormzy),0.605,0.419,1,-9.032,1,0.0342,0.373,0,0.128,0.291,152.161
Self Control,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679
BED,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989
Let's Love,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998
Heart Of Glass (Live from the iHeart Festival),0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84E-05,0.087,0.427,115.016
Friday I'm In Love,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75E-05,0.359,0.514,136.205
Empire State of Mind (Part II) Broken Down,0.479,0.368,6,-7.784,1,0.0341,0.739,4.10E-05,0.118,0.142,92.959
Change (Taylor’s Version),0.499,0.815,5,-4.063,1,0.0341,0.000191,0,0.181,0.344,95.999
Can't Let You Go,0.648,0.455,1,-7.122,1,0.0341,0.463,0,0.109,0.183,129.9
More Than You Know,0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077
As the World Caves In,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829
Be Alright,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421
When I Come Around,0.531,0.909,11,-4.236,1,0.034,0.0175,0,0.231,0.814,97.546
Torn,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31
Domino,0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986
Keep on Loving You,0.306,0.722,0,-5.963,1,0.034,0.0519,0,0.117,0.41,174.732
Zombie,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973
Stairway to Heaven - Remaster,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433
Out Of Love,0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64
Tokyo,0.743,0.879,5,-2.717,0,0.0339,0.0725,0.00141,0.081,0.636,101.966
Can't Get You out of My Head,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007
My Time,0.674,0.64,0,-5.139,0,0.0339,0.151,0,0.0925,0.664,99.908
Apologize,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22E-05,0.102,0.502,118.008
No Hay Nadie Más,0.695,0.379,6,-9.096,1,0.0339,0.861,0,0.106,0.808,105.108
Animal I Have Become,0.553,0.853,8,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023
Crazy,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963
About A Girl,0.409,0.932,11,-4.538,0,0.0339,1.87E-05,1.60E-06,0.31,0.591,131.761
Closer,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01
Fix You,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
Euphoria,0.637,0.799,2,-4.519,1,0.0338,0.394,0,0.0921,0.562,104.995
(I Can't Get No) Satisfaction - Mono Version,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302
Something Special,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93E-06,0.101,0.654,91.071
Wer wenn nicht wir,0.721,0.656,2,-5.861,1,0.0338,0.118,0,0.231,0.772,109.024
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23E-05,0.191,0.489,112.009
Yours,0.676,0.774,8,-3.988,1,0.0338,0.137,0,0.106,0.392,86.994
16 Lines,0.607,0.45,0,-8.507,1,0.0338,0.0663,1.12E-05,0.107,0.121,105.992
Save Tonight,0.547,0.707,0,-8.74,1,0.0338,8.14E-05,0.000149,0.285,0.654,119.576
illicit affairs,0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845
Ramblin' Man,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396
Again (feat. XXXTENTACION),0.664,0.738,9,-4.095,0,0.0338,0.188,5.75E-05,0.135,0.203,119.973
"Signed, Sealed, Delivered (I'm Yours)",0.675,0.597,5,-11.329,1,0.0337,0.0534,0,0.0986,0.828,108.875
The Kids Aren't Alright,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81E-05,0.0579,0.766,99.607
girls,0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966
Beautiful (feat. Camila Cabello),0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027
Kids,0.827,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449
You've Done Enough,0.685,0.791,0,-6.628,1,0.0337,0.016,0.153,0.703,0.539,125.052
Crawling,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.20E-06,0.536,0.299,105.076
Sweater Weather,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
Fantasy,0.699,0.668,5,-4.272,0,0.0336,0.154,3.20E-06,0.362,0.314,144.105
Crazy,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97
Never Enough,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777
Reptilia,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009
Home,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676
Snap Out Of It,0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014
Ramble On - 1990 Remaster,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429
Behind Blue Eyes,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45E-05,0.0892,0.342,126.844
Lonely Day,0.47,0.796,8,-3.277,0,0.0336,0.362,1.10E-06,0.133,0.215,113.108
Cool Kids,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21E-06,0.12,0.786,130.027
Livin' On A Prayer,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511
Skin,0.557,0.457,7,-5.372,1,0.0335,0.428,0,0.0567,0.328,105.918
Friends,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76E-06,0.108,0.0911,107.34
Aquí Abajo,0.639,0.443,4,-3.855,1,0.0335,0.297,0,0.0881,0.649,147.88
My Sweet Lord - Remastered 2014,0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.919
Listen to the Music,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53E-06,0.0721,0.913,105.929
Break from Toronto,0.596,0.678,9,-5.18,1,0.0335,0.0199,0.004,0.418,0.259,117.066
House of Memories,0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952
Big Girls Don't Cry (Personal),0.708,0.641,7,-4.296,1,0.0335,0.205,0,0.0945,0.253,113.082
bad ones,0.692,0.431,6,-11.884,1,0.0335,0.305,1.39E-05,0.132,0.327,138.925
Slide Away,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83E-06,0.248,0.288,148.051
ハルジオン,0.687,0.873,8,-3.852,1,0.0335,0.0545,0,0.318,0.884,130.024
Summertime Sadness,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.80E-06,0.122,0.235,111.968
Wouldn't It Be Nice - Stereo / Remastered,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76E-06,0.129,0.72,124.511
Woman,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022
Haven't Met You Yet,0.615,0.733,8,-4.808,1,0.0335,0.152,0,0.109,0.796,122.58
Slow Dance In A Parking Lot,0.523,0.837,7,-4.494,1,0.0335,0.301,0,0.172,0.523,82.006
Sugar,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076
Gimme More,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324
We Can't Stop,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003
Fine Line,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996
Blue Jeans,0.639,0.297,7,-11.18,1,0.0334,0.938,0.0839,0.18,0.292,113.989
Jenny (I Wanna Ruin Our Friendship),0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928
Love Me Harder,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992
Olivia,0.64,0.681,6,-5.362,1,0.0334,0.0438,0,0.166,0.676,118.062
Trampoline (with ZAYN),0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803
American Girl,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512
Hard Times,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87E-06,0.0219,0.916,119.965
たぶん,0.748,0.661,5,-6.702,1,0.0334,0.157,0.00102,0.101,0.743,90.003
Since U Been Gone,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131
mirrorball,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33E-06,0.0594,0.379,110.107
If By Chance,0.405,0.279,10,-8.099,1,0.0334,0.881,0,0.0933,0.256,119.85
Fly Me to the Moon,0.456,0.113,2,-15.763,0,0.0334,0.915,0.0011,0.0959,0.327,108.536
lovely (with Khalid),0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284
Heather,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078
Hold Me While You Wait,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958
The Lady In Red,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34E-06,0.0392,0.491,76.698
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154
Baby Can I Hold You,0.692,0.422,2,-10.533,1,0.0333,0.0811,0,0.0848,0.468,74.375
This Must Be the Place (Naive Melody) - 2005 Remaster,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443
Rise,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046
Off My Face,0.509,0.228,4,-8.68,1,0.0332,0.92,0,0.104,0.586,90.674
This Is What You Came For (feat. Rihanna),0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962
Easy,0.589,0.384,10,-15.075,0,0.0332,0.112,2.80E-05,0.0596,0.354,132.909
Free Spirit,0.627,0.446,2,-9.477,0,0.0332,0.308,0.00077,0.111,0.11,139.994
Aquí Abajo,0.638,0.437,4,-3.857,1,0.0332,0.282,0,0.0894,0.618,147.88
OMG (feat. will.i.am),0.781,0.745,4,-5.81,0,0.0332,0.198,1.14E-05,0.36,0.326,129.998
my tears ricochet,0.456,0.263,0,-10.63,1,0.0332,0.806,0,0.0749,0.111,129.86
Help! - Remastered 2009,0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003
Control,0.549,0.675,4,-5.637,0,0.0332,0.399,0,0.181,0.206,119.898
Snowman,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957
1979 - Remastered 2012,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879
august,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28E-05,0.0925,0.403,89.937
Don't Bring Me Down,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692
Shape Of My Heart,0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936
No te decides,0.758,0.696,1,-7.186,1,0.0331,0.367,0,0.0965,0.284,123.949
True Colors,0.397,0.207,0,-13.155,1,0.0331,0.701,3.07E-05,0.116,0.268,171.282
How You Remind Me,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094
Eternal Youth,0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914
All Around The World (La La La),0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948
"Girl Crush - Recorded at Metropolis Studios, London",0.468,0.197,4,-11.727,1,0.033,0.658,0,0.109,0.249,144.212
What A Wonderful World,0.399,0.258,5,-16.028,1,0.033,0.792,1.86E-06,0.128,0.192,108.174
Easy (with Kacey Musgraves feat. Mark Ronson),0.581,0.674,8,-7.09,1,0.033,0.00187,3.01E-06,0.128,0.488,143.005
Knee Socks,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975
Solamente tú,0.519,0.419,9,-6.276,1,0.033,0.457,0,0.161,0.266,140.033
Daddy Issues,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012
Mr. Blue Sky,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73E-06,0.248,0.478,177.765
La Mitad,0.724,0.443,7,-3.743,1,0.0329,0.73,0,0.101,0.763,97.194
Amor Tumbado,0.535,0.714,6,-5.753,0,0.0329,0.332,2.91E-06,0.0806,0.458,100.059
Lady May,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446
Untouchable (Taylor’s Version),0.393,0.531,5,-6.112,1,0.0329,0.0181,0,0.169,0.224,200.391
I Won't Back Down,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76E-06,0.165,0.965,114.02
Material Girl,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51E-06,0.0964,0.978,136.506
Bucket List,0.565,0.743,2,-4.833,1,0.0329,0.0473,0,0.0781,0.423,85.012
Fire Burning,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973
Wires,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991
Rainbow,0.581,0.197,3,-7.697,1,0.0329,0.88,0,0.107,0.349,130.367
Sex with a Ghost,0.48,0.329,11,-12.487,0,0.0329,0.874,0.00165,0.244,0.385,80.375
You Know I'm No Good,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372
"All I Want - From ""High School Musical: The Musical: The Series""",0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599
Girls Just Want to Have Fun,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372
Eye of the Tiger,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873
7 Summers,0.466,0.786,0,-5.13,1,0.0328,0.417,6.10E-05,0.125,0.571,203.903
Happy Together,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38E-05,0.0818,0.588,120.175
All I Want,0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599
Amor del Bueno,0.77,0.373,1,-6.931,1,0.0328,0.317,0,0.217,0.293,131.975
this is me trying,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74E-05,0.171,0.412,135.886
Little Things,0.709,0.22,7,-11.856,1,0.0327,0.811,0,0.175,0.53,110.076
Club Can't Handle Me (feat. David Guetta),0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966
Don't Cry (Original),0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635
"Because You Loved Me (Theme from ""Up Close and Personal"")",0.615,0.467,1,-9.883,1,0.0327,0.314,0,0.099,0.177,119.919
It's Not The Same Anymore,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74E-05,0.111,0.359,117.676
Cryin',0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872
Way Back Home,0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913
You've Got The Love,0.574,0.694,6,-4.697,1,0.0327,0.00481,0,0.102,0.401,109.85
H.O.L.Y.,0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077
Me La Avente,0.723,0.48,11,-4.1,0,0.0326,0.557,0,0.0705,0.909,144.533
New Light,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931
La Mejor Versión de Mi - Remix,0.735,0.712,11,-5.119,0,0.0326,0.732,0,0.302,0.894,131.938
Yesterday - Remastered 2009,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529
Make You Feel My Love,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18
Pied Piper,0.583,0.712,2,-4.942,0,0.0326,0.2,0,0.268,0.776,94.051
Space Oddity - 2015 Remaster,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27E-05,0.139,0.466,134.48
Make You Feel My Love,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18
You Only Live Once,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522
Investe Em Mim,0.632,0.953,9,-1.283,1,0.0325,0.317,0,0.125,0.798,160.061
炎,0.477,0.685,2,-4.554,1,0.0325,0.105,0,0.277,0.308,152.04
Ayer Me Llamó Mi Ex (feat. Lenny Santos),0.752,0.716,10,-5.2,0,0.0325,0.254,0,0.243,0.553,117.007
Babooshka,0.466,0.439,5,-8.892,0,0.0325,0.741,1.64E-05,0.0707,0.289,107.173
The Climb,0.336,0.602,4,-6.354,1,0.0325,0.0635,0,0.141,0.299,161.01
Rechazame,0.73,0.867,7,-1.946,1,0.0325,0.0749,6.81E-06,0.0712,0.929,130.02
Algo Me Gusta De Ti,0.627,0.768,11,-5.296,0,0.0325,0.00291,0,0.0598,0.237,127.953
Leave The Door Open,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088
Higher Love,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05E-06,0.101,0.404,103.952
Wannabe,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008
Takeaway,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1
Lovely Day,0.69,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.918
What I've Done,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64E-06,0.138,0.287,120.119
I Want To Break Free - Single Remix,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95
